dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
KM,Kunming,81,面条,面,,miɛ̃,miɛ̃212,miɛ̃212,miɛ̃
KM,Kunming,82,馒头,馒头,,mÃ tˈəu,mÃ31 tˈəu31-44,mÃ31tʰəu31-44,mÃtʰəu
KM,Kunming,83,包子,包子,,pɔ tsɿ,pɔ44 tsɿ53,pɔ44t͡sɹ̩53,pɔt͡sɹ̩
KM,Kunming,84,馄饨,饺,,tɕiɔ,tɕiɔ31,t͡ɕiɔ31,t͡ɕiɔ
KM,Kunming,85,醋,酸醋,,suÃ tsˈu,suÃ44 tsˈu212,suÃ44t͡sʰu212,suÃt͡sʰu
KM,Kunming,86,酱油,清酱,,tɕˈĩ tɕiÃ,tɕˈĩ44 tɕiÃ212,t͡ɕʰĩ44t͡ɕiÃ212,t͡ɕʰĩt͡ɕiÃ
KM,Kunming,87,盐,盐巴,,iɛ̃ pA,iɛ̃31 pA44,iɛ̃31pA44,iɛ̃pA
KM,Kunming,88,筷子,筷儿,,kˈuə ,kˈuə212 ,kʰuə212,kʰuə
KM,Kunming,89,勺儿,调羹,,tˈiɔ kə̃,tˈiɔ31 kə̃44,tʰiɔ31kə̃44,tʰiɔkə̃
KM,Kunming,90,男人,男呢,,nÃ nə,nÃ31 nə44,nÃ31nə44,nÃnə
KM,Kunming,91,女人,女呢,,ni nə,ni53 nə44,ni53nə44,ninə
KM,Kunming,92,男孩子,男娃娃,,nÃ uA uA,nÃ31 uA31 uA31-44,nÃ31uA31uA31-44,nÃuAuA
KM,Kunming,93,女孩子,女娃娃,,ni uA uA,ni53 uA31 uA31-44,ni53uA31uA31-44,niuAuA
KM,Kunming,94,老头儿,老倌儿,,lɔ kuÃ ə,lɔ53 kuÃ44 ə31,lɔ53kuÃ44ə31,lɔkuÃə
KM,Kunming,95,医生,医生,,i sə̃,i44 sə̃44,i44sə̃44,isə̃
KM,Kunming,96,厨师,厨师,,tʂˈu sɿ,tʂˈu31 sɿ44,tʂʰu31sɹ̩44,tʂʰusɹ̩
KM,Kunming,97,乞丐,花子,,xuA tsɿ,xuA44 tsɿ53,xuA44t͡sɹ̩53,xuAt͡sɹ̩
