dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
TJ,Tianjin,79,午饭,早饭 ,,tsɑu fan,tsɑu13 fan53,t͡sɑu13fan53,t͡sɑufan
TJ,Tianjin,80,晚饭,晚饭 ,,van fan,van13 fan53,van13fan53,vanfan
TJ,Tianjin,81,面条,面条儿 ,,mian tˈiɑur,mian53 tˈiɑur45,mian53tʰiɑur45,miantʰiɑur
TJ,Tianjin,82,馒头,馒头 ,,man tˈou,man45 tˈou3,man45tʰou3,mantʰou
TJ,Tianjin,83,包子,包子 ,,pɑu tsə,pɑu21 tsə1,pɑu21t͡sə1,pɑut͡sə
TJ,Tianjin,84,馄饨,馄饨 ,,xuən tˈuən,xuən45 tˈuən3,xuən45tʰuən3,xuəntʰuən
TJ,Tianjin,85,醋,醋 ,,tsˈu,tsˈu53,t͡sʰu53,t͡sʰu
TJ,Tianjin,86,酱油,青酱 ,,tɕˈiŋ tɕiɑŋ,tɕˈiŋ21 tɕiɑŋ53,t͡ɕʰiŋ21t͡ɕiɑŋ53,t͡ɕʰiŋt͡ɕiɑŋ
TJ,Tianjin,87,盐,盐 ,,ian,ian45,ian45,ian
TJ,Tianjin,88,筷子,筷子 ,,kˈuai tsə,kˈuai53 tsə1,kʰuai53t͡sə1,kʰuait͡sə
TJ,Tianjin,89,勺儿,勺儿 ,,ʂɑur,ʂɑur45,ʂɑur45,ʂɑur
TJ,Tianjin,90,男人,男人 ,,nan ʐən,nan45 ʐən3,nan45ʐən3,nanʐən
TJ,Tianjin,91,女人,女人 ,,ny ʐən,ny13 ʐən45,ny13ʐən45,nyʐən
TJ,Tianjin,92,男孩子,小子 ,,ɕiɑu tsə,ɕiɑu13 tsə3,ɕiɑu13t͡sə3,ɕiɑut͡sə
TJ,Tianjin,93,女孩子,闺女 ,,kuən ny,kuən21 ny1,kuən21ny1,kuənny
TJ,Tianjin,94,老头儿,老头儿 ,,lɑu tˈour,lɑu13 tˈour45,lɑu13tʰour45,lɑutʰour
TJ,Tianjin,95,医生,大夫,,tai fu,tai53 fu1,tai53fu1,taifu
TJ,Tianjin,96,厨师,厨子,,tsˈu tsə,tsˈu45 tsə3,t͡sʰu45t͡sə3,t͡sʰut͡sə
TJ,Tianjin,97,乞丐,要饭的,,iɑu fan ti,iɑu53 fan53 ti1,iɑu53fan53ti1,iɑufanti
TJ,Tianjin,98,保姆,奶妈子 ,,nai mɑ tsə,nai13 mɑ21 tsə1,nai13mɑ21t͡sə1,naimɑt͡sə
TJ,Tianjin,99,病了,病了 ,,piŋ lə,piŋ45 lə3,piŋ45lə3,piŋlə
TJ,Tianjin,100,伤风,伤风 ,,ʂɑŋ fəŋ,ʂɑŋ21-13 fəŋ21,ʂɑŋ21-13fəŋ21,ʂɑŋfəŋ
