dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WM,Wulumuqi,44,越走越远，越说越多。,越走越远，越说越多,,yɤ tɤu yɤu yan yɤ fɤ yɤ tuɤ,yɤ213 tɤu51 yɤu213 yan51 yɤ213 fɤ213 yɤ213 tuɤ44,yɤ213 tɤu51 yɤu213 yan51 yɤ213 fɤ213 yɤ213 tuɤ44,yɤ tɤu yɤu yan yɤ fɤ yɤ tuɤ
WM,Wulumuqi,45,把那个东西拿给我。,把那个东西给我,,pa ȵei kɤ tuŋ ɕi kei vɤ,pa213 ȵei44 kɤ tuŋ44 ɕi kei51-44 vɤ,pa213 ɲei44 kɤ tuŋ44 ɕi kei51-44 vɤ,pa ɲei kɤ tuŋ ɕi kei vɤ
WM,Wulumuqi,46,有些地方把太阳叫日头。,有底地方把太阳叫日头,,iɤu ti ti faŋ pa tˈai iɑŋ tɕiɔ ʐʅ tˈɤu,iɤu51-13 ti ti213-13 faŋ pa213 tˈai213-13 iɑŋ tɕiɔ213 ʐʅ213-13 tˈɤu,iɤu51-13 ti ti213-13 faŋ pa213 tʰai213-13 iɑŋ t͡ɕiɔ213 ʐɻ̩213-13 tʰɤu,iɤu ti ti faŋ pa tʰai iɑŋ t͡ɕiɔ ʐɻ̩ tʰɤu
WM,Wulumuqi,47,您贵姓?我姓王。,你贵姓?我姓王,,ȵi kuei ɕiŋ vɤ ɕiŋ vɑŋ,ȵi51 kuei213-13 ɕiŋ213 vɤ51 ɕiŋ213 vɑŋ51,ɲi51 kuei213-13 ɕiŋ213 vɤ51 ɕiŋ213 vɑŋ51,ɲi kuei ɕiŋ vɤ ɕiŋ vɑŋ
WM,Wulumuqi,48,你姓王我也姓王，咱们两个人都姓王。,你姓王我也姓王，咱们两个都姓王,,ȵi ɕiŋ vɑŋ vɤ iɤ ɕiŋ vɑŋ tsa mɤŋ liɑŋ kɤ tɤu ɕiŋ vɑŋ,ȵi51 ɕiŋ213 vɑŋ51 vɤ51-53 iɤ51 ɕiŋ213 vɑŋ51 tsa51-44 mɤŋ liɑŋ213-13 kɤ tɤu51 ɕiŋ213 vɑŋ51,ɲi51 ɕiŋ213 vɑŋ51 vɤ51-53 iɤ51 ɕiŋ213 vɑŋ51 t͡sa51-44 mɤŋ liɑŋ213-13 kɤ tɤu51 ɕiŋ213 vɑŋ51,ɲi ɕiŋ vɑŋ vɤ iɤ ɕiŋ vɑŋ t͡sa mɤŋ liɑŋ kɤ tɤu ɕiŋ vɑŋ
WM,Wulumuqi,49,你先去吧，我们等一会儿再去。,你先去，我们等一下再去,,ȵi ɕian tɕˈi vɤ mɤŋ tɤŋ i xa tsai tɕˈi,ȵi51 ɕian44 tɕˈi213 vɤ51-13 mɤŋ tɤŋ51-13 i xa tsai213-13 tɕˈi213,ɲi51 ɕian44 t͡ɕʰi213 vɤ51-13 mɤŋ tɤŋ51-13 i xa t͡sai213-13 t͡ɕʰi213,ɲi ɕian t͡ɕʰi vɤ mɤŋ tɤŋ i xa t͡sai t͡ɕʰi
WM,Wulumuqi,50,你抽烟不抽?,你烟抽不抽,,ȵi ian tʂˈɤu pu tʂˈu,ȵi51 ian44 tʂˈɤu44 pu tʂˈu44,ɲi51 ian44 tʂʰɤu44 pu tʂʰu44,ɲi ian tʂʰɤu pu tʂʰu
WM,Wulumuqi,51,你认得那个人不认得?,你认得那个人呢吗,,ȵi ʐɤŋ tei nei kɤ ʐɤŋ ȵi ma,ȵi51 ʐɤŋ213 tei51-44 nei44 kɤ ʐɤŋ51-44 ȵi ma,ɲi51 ʐɤŋ213 tei51-44 nei44 kɤ ʐɤŋ51-44 ɲi ma,ɲi ʐɤŋ tei nei kɤ ʐɤŋ ɲi ma
WM,Wulumuqi,,,,,,,,
WM,Wulumuqi,,,,,,,,
WM,Wulumuqi,,,,,,,,
WM,Wulumuqi,,,,,,,,
WM,Wulumuqi,,,,,,,,
