dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WZ,Wenzhou,32,南瓜,金瓜 ,,tɕaŋ ko,tɕaŋ33 ko33,t͡ɕaŋ33 ko33,t͡ɕaŋ ko
WZ,Wenzhou,33,猪,猪,,tsei,tsei33,t͡sei33,t͡sei
WZ,Wenzhou,34,公猪,雄个猪 ,,joŋ ke tsei,joŋ33 ke42-21 tsei33,joŋ33 ke42-21 t͡sei33,joŋ ke t͡sei
WZ,Wenzhou,35,母猪,草个猪 ,,tsˈɜ ke tsei,tsˈɜ35 ke42-45 tsei33,t͡sʰɜ35 ke42-45 t͡sei33,t͡sʰɜ ke t͡sei
WZ,Wenzhou,36,公鸡,雄鸡 ,,joŋ tsɿ,joŋ31-22 tsɿ33,joŋ31-22 t͡sɹ̩33,joŋ t͡sɹ̩
WZ,Wenzhou,37,母鸡,草鸡 ,,tsˈɜ tsɿ,tsˈɜ35-42 tsɿ33,t͡sʰɜ35-42 t͡sɹ̩33,t͡sʰɜ t͡sɹ̩
WZ,Wenzhou,38,麻雀,雀儿 ,,tɕi ŋ̩,tɕi213-22 ŋ̩31-12,t͡ɕi213-22 ŋ̩31-12,t͡ɕi ŋ̩
WZ,Wenzhou,39,老鼠,老鼠 ,,lɜ tsˈei,lɜ35-42 tsˈei35,lɜ35-42 t͡sʰei35,lɜ t͡sʰei
WZ,Wenzhou,40,臭虫,茭虱 ,,kuɔ sai,kuɔ33-35 sai213-13,kuɔ33-35 sai213-13,kuɔ sai
WZ,Wenzhou,41,房子(整),屋宕 ,,vu duɔ,vu213-21 duɔ35,vu213-21 duɔ35,vu duɔ
WZ,Wenzhou,42,房子(单),房间 ,,ɦuɔ ka,ɦuɔ31-22 ka33,ɦuɔ31-22 ka33,ɦuɔ ka
WZ,Wenzhou,43,窗户,窗 ,,tɕˈyɔ,tɕˈyɔ3,t͡ɕʰyɔ3,t͡ɕʰyɔ
WZ,Wenzhou,44,门坎,门槛 ,,maŋ kˈa,maŋ31-42 kˈa35,maŋ31-42 kʰa35,maŋ kʰa
WZ,Wenzhou,45,厕所,茅坑 ,,muɔ kˈiɛ,muɔ31-22 kˈiɛ33,muɔ31-22 kʰiɛ33,muɔ kʰiɛ
WZ,Wenzhou,46,厨房,镬灶间 ,,ɦo tsɜ ka,ɦo213-21 tsɜ42 ka33,ɦo213-21 t͡sɜ42 ka33,ɦo t͡sɜ ka
WZ,Wenzhou,47,烟囱,烟囱 ,,ji tɕˈoŋ,ji33 tɕˈoŋ33,ji33 t͡ɕʰoŋ33,ji t͡ɕʰoŋ
WZ,Wenzhou,48,桌子,桌 ,,tɕo,tɕo213,t͡ɕo213,t͡ɕo
WZ,Wenzhou,49,楼梯,楼梯 ,,tɕolau tˈei,tɕo213lau31-22 tˈei33,t͡ɕo213lau31-22 tʰei33,t͡ɕolau tʰei
WZ,Wenzhou,50,头,头,,dɤu,dɤu31,dɤu31,dɤu
WZ,Wenzhou,51,额头,额头 ,,ŋa dɤu,ŋa213-22 dɤu31-12,ŋa213-22 dɤu31-12,ŋa dɤu
