dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
MX,Meixian,17,去年,旧年儿 ,,kˈiu ŋian ne,kˈiu53-55 ŋian11 ne,kˈiu53-55 ŋian11 ne,kˈiu ŋian ne
MX,Meixian,18,明天,辰朝日 ,,sən tsau ŋit,sən11 tsau44-35 ŋit1,sən11 tsau44-35 ŋit1,sən tsau ŋit
MX,Meixian,19,昨天,秋晡日 ,,tsˈiu pu ŋit,tsˈiu44 pu44-35 ŋit1,tsˈiu44 pu44-35 ŋit1,tsˈiu pu ŋit
MX,Meixian,20,今天,今日 ,,kim ŋit,kim44-35 ŋit1,kim44-35 ŋit1,kim ŋit
MX,Meixian,21,星期天,星期日,,sen kˈi ŋit,sen44-35 kˈi11 ŋit1,sen44-35 kˈi11 ŋit1,sen kˈi ŋit
MX,Meixian,22,麦子,麦儿,,mak e,mak5 e,mak5 e,mak e
MX,Meixian,23,大米,米 ,,mi,mi31,mi31,mi
MX,Meixian,24,蚕豆,胡豆,,fu tˈeu,fu11 tˈeu53,fu11 tˈeu53,fu tˈeu
MX,Meixian,25,向日葵,向日葵 ,,hioŋ ŋit kˈui,hioŋ53-55 ŋit1 kˈui11,hioŋ53-55 ŋit1 kˈui11,hioŋ ŋit kˈui
MX,Meixian,26,菠菜,角菜儿 ,,kok tsˈoi ie,kok1 tsˈoi53-55 ie,kok1 tsˈoi53-55 ie,kok tsˈoi ie
MX,Meixian,27,卷心菜,包菜 ,,pau tsˈoi,pau44-35 tsˈoi53,pau44-35 tsˈoi53,pau tsˈoi
MX,Meixian,28,西红柿,番茄儿 ,,fan kˈio e,fan44-35 kˈio11 e,fan44-35 kˈio11 e,fan kˈio e
MX,Meixian,29,茄子,吊菜儿 ,,tiau tsˈoi ie,tiau53-55 tsˈoi53-55 ie,tiau53-55 tsˈoi53-55 ie,tiau tsˈoi ie
MX,Meixian,30,白薯,番薯 ,,fan su,fan44-35 su11,fan44-35 su11,fan su
