dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
XN,Xining,41,不管你去不去，反正我是要去的。,你去哩吗不去嗬，我反正去唡,,ȵi tɕˈj l̩ mã pv̩ tɕˈj xɔ nɔ fã tʂə̃ tɕˈj lia,ȵi53 tɕˈj21321 l̩53 mã pv̩21321 tɕˈj213 xɔ44 nɔ53 fã5321 tʂə̃213 tɕˈj21321 lia53,ɲitɕʰjl̩mãpv̩tɕʰjxɔnɔfãtʂə̃tɕʰjlia,ɲi53tɕʰj21321l̩53mãpv̩21321tɕʰj213xɔ44nɔ53fã5321tʂə̃213tɕʰj21321lia53
XN,Xining,42,我非去不可。,说成个啥嗬啊我去唡,,fɔ tʂˈə̃ kɔ sa xɔ a nɔ tɕˈj lia,fɔ44 tʂˈə̃24 kɔ sa21321 xɔ53 a nɔ53 tɕˈj21321 lia53,fɔtʂʰə̃kɔsaxɔanɔtɕʰjlia,fɔ44tʂʰə̃24kɔsa21321xɔ53anɔ53tɕʰj21321lia53
XN,Xining,43,你是哪一年来的?,你是阿一年来的,,ȵi sɿ a j ȵiã lɛ tsɿ,ȵi53 sɿ213 a4424 j44 ȵiã24 lɛ2421 tsɿ53,ɲisɹ̩ajɲiãlɛtsɹ̩,ɲi53sɹ̩213a4424j44ɲiã24lɛ2421tsɹ̩53
XN,Xining,44,我是前年到的北京。,我是前年到下北京的,,nɔ sɿ tɕˈiã ȵiã tɔ xa pɨ tɕiə̃ tsɿ,nɔ53 sɿ213 tɕˈiã2421 ȵiã2453 tɔ213 xa pɨ44 tɕiə̃44 tsɿ,nɔsɹ̩tɕʰiãɲiãtɔxapɨtɕiə̃tsɹ̩,nɔ53sɹ̩213tɕʰiã2421ɲiã2453tɔ213xapɨ44tɕiə̃44tsɹ̩
XN,Xining,45,今天开会谁的主席?,今儿开会嗬主席谁当者,,tɕiə̃ ɛ kˈɛ xuɨ xɔ tʂv̩ ɕj fɨ tɔ̃ tʂɛ,tɕiə̃44 ɛ kˈɛ44 xuɨ213 xɔ44 tʂv̩53 ɕj24 fɨ24 tɔ̃44 tʂɛ,tɕiə̃ɛkʰɛxuɨxɔtʂv̩ɕjfɨtɔ̃tʂɛ,tɕiə̃44ɛkʰɛ44xuɨ213xɔ44tʂv̩53ɕj24fɨ24tɔ̃44tʂɛ
XN,Xining,46,你得请我的客。,你得把我邀给一挂,,ȵi ti pa nɔ tɕˈiɔ kɨ j kua,ȵi53 ti44 pa21321 nɔ53 tɕˈiɔ24 kɨ j4421 kua213,ɲitipanɔtɕʰiɔkɨjkua,ɲi53ti44pa21321nɔ53tɕʰiɔ24kɨj4421kua213
XN,Xining,47,一边走，一边讲。,旋走旋说,,ɕyã tsɯ ɕyã fɔ,ɕyã213 tsɯ53 ɕyã213 fɔ44,ɕyãtsɯɕyãfɔ,ɕyã213tsɯ53ɕyã213fɔ44
XN,Xining,48,越走越远，越说越多。,越走越远，越说越多,,yu tsɯ yu yã yu fɔ yu tu,yu4421 tsɯ53 yu4421 yã53 yu4424 fɔ44 yu4424 tu44,yutsɯyuyãyufɔyutu,yu4421tsɯ53yu4421yã53yu4424fɔ44yu4424tu44
XN,Xining,49,把那个东西拿给我。,把奈个东西给我接给个,,pa nɛ kɔ tuə̃ ɕj kɨ nɔ tɕi kɨ kɔ,pa213 nɛ21321 kɔ213 tuə̃44 ɕj kɨ21321 nɔ53 tɕi44 kɨ kɔ,panɛkɔtuə̃ɕjkɨnɔtɕikɨkɔ,pa213nɛ21321kɔ213tuə̃44ɕjkɨ21321nɔ53tɕi44kɨkɔ
XN,Xining,50,有些地方把太阳叫日头。,有些地方把太阳叫热头儿者,,iɯ ɕi tsɿ fɔ̃ pa tˈɛ iɔ̃ tɕiɔ ʐɛ tˈɯ ɛ tʂɛ,iɯ53 ɕi tsɿ21321 fɔ̃4453 pa213 tˈɛ21321 iɔ̃2453 tɕiɔ213 ʐɛ4421 tˈɯ24 ɛ tʂɛ,iɯɕitsɹ̩fɔ̃patʰɛiɔ̃tɕiɔʐɛtʰɯɛtʂɛ,iɯ53ɕitsɹ̩21321fɔ̃4453pa213tʰɛ21321iɔ̃2453tɕiɔ213ʐɛ4421tʰɯ24ɛtʂɛ
XN,Xining,51,您贵姓?我姓王。,你姓啥?我姓王,,ȵi ɕiə̃ sa nɔ ɕiə̃ uɔ̃,ȵi53 ɕiə̃213 sa213 nɔ53 ɕiə̃213 uɔ̃,ɲiɕiə̃sanɔɕiə̃uɔ̃,ɲi53ɕiə̃213sa213nɔ53ɕiə̃213uɔ̃
XN,Xining,52,你姓王我也姓王，咱们两个人都姓王。,你姓王，我也姓王，我俩一挂姓王,,ȵi ɕiə̃ uɔ̃ nɔ i ɕiə̃ uɔ̃ nɔ lia j kua ɕiə̃ uɔ̃,ȵi53 ɕiə̃213 uɔ̃24 nɔ53 i53 ɕiə̃213 uɔ̃24 nɔ53 lia53 j4421 kua213 ɕiə̃213 uɔ̃24,ɲiɕiə̃uɔ̃nɔiɕiə̃uɔ̃nɔliajkuaɕiə̃uɔ̃,ɲi53ɕiə̃213uɔ̃24nɔ53i53ɕiə̃213uɔ̃24nɔ53lia53j4421kua213ɕiə̃213uɔ̃24
XN,Xining,53,你先去吧，我们等一会儿再去。,你先去煞，我们等一挂了再去,,ȵi ɕiã tɕˈj sa nɔ mə̃ tə̃ j kua liɔ tsɛ tɕˈj,ȵi53 ɕiã44 tɕˈj21321 sa53 nɔ53 mə̃ tə̃53 j4421 kua21321 liɔ tsɛ213 tɕˈj213,ɲiɕiãtɕʰjsanɔmə̃tə̃jkualiɔtsɛtɕʰj,ɲi53ɕiã44tɕʰj21321sa53nɔ53mə̃tə̃53j4421kua21321liɔtsɛ213tɕʰj213
XN,Xining,54,你抽烟不抽?/你抽不抽烟?,你烟吃哩邦,,ȵi iã tʂˈʅ l̩ pɔ̃,ȵi53 iã44 tʂˈʅ44 l̩ pɔ̃,ɲiiãtʂʰɻ̩l̩pɔ̃,ɲi53iã44tʂʰɻ̩44l̩pɔ̃
XN,Xining,55,你认得那个人不认得?,奈个人你认得哩邦,,nɛ kɔ ʐə̃ ȵi ʐə ti l̩ pɔ̃,nɛ213 kɔ ʐə̃24 ȵi53 ʐə21321 ti44 l̩ pɔ̃,nɛkɔʐə̃ɲiʐətil̩pɔ̃,nɛ213kɔʐə̃24ɲi53ʐə21321ti44l̩pɔ̃
